Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
22020,3,3,24934.0,36880.0,1479.0,22.22,63.22,932.63,2.67
22020,5,3,779342.0,5886185.0,7553.0,22.22,63.22,932.63,2.67
22020,7,3,5930249.0,19265677.0,3249.0,22.22,63.22,932.63,2.67
22020,8,3,754162.0,1827335.0,2423.0,22.22,63.22,932.63,2.67
22020,9,3,170338.0,344862.0,2025.0,22.22,63.22,932.63,2.67
32020,1,3,948925.0,7485176.0,7888.0,21.76,31.35,933.79,2.48
32020,2,3,36882.0,58104.0,1575.0,21.76,31.35,933.79,2.48
32020,3,3,23344.0,34415.0,1474.0,21.76,31.35,933.79,2.48
32020,5,3,745465.0,4629486.0,6210.0,21.76,31.35,933.79,2.48
32020,7,3,5862802.0,13369911.0,2280.0,21.76,31.35,933.79,2.48
32020,8,3,753987.0,1887577.0,2503.0,21.76,31.35,933.79,2.48
32020,9,3,169002.0,291387.0,1724.0,21.76,31.35,933.79,2.48
42020,1,3,948925.0,7485176.0,7888.0,17.65,48.89,890.12,2.4
42020,2,3,36882.0,58104.0,1575.0,17.65,48.89,890.12,2.4
42020,3,3,23344.0,34415.0,1474.0,17.65,48.89,890.12,2.4
42020,5,3,745465.0,4629486.0,6210.0,17.65,48.89,890.12,2.4
42020,7,3,5862802.0,13369911.0,2280.0,17.65,48.89,890.12,2.4
42020,8,3,753987.0,1887577.0,2503.0,17.65,48.89,890.12,2.4
42020,9,3,169002.0,291387.0,1724.0,17.65,48.89,890.12,2.4
52020,1,3,950211.0,7678388.0,8081.0,13.78,135.25,887.9,2.26
52020,2,3,36904.0,54209.0,1469.0,13.78,135.25,887.9,2.26
52020,3,3,22588.0,28562.0,1264.0,13.78,135.25,887.9,2.26
52020,5,3,742385.0,4203143.0,5662.0,13.78,135.25,887.9,2.26
52020,7,3,5959630.0,11221247.0,1883.0,13.78,135.25,887.9,2.26
52020,8,3,821999.0,2451943.0,2983.0,13.78,135.25,887.9,2.26
52020,9,3,168911.0,289013.0,1711.0,13.78,135.25,887.9,2.26
62020,1,3,950211.0,7678388.0,8081.0,14.61,140.92,821.92,2.0
62020,2,3,36904.0,54209.0,1469.0,14.61,140.92,821.92,2.0
62020,3,3,22588.0,28562.0,1264.0,14.61,140.92,821.92,2.0
62020,5,3,742385.0,4203143.0,5662.0,14.61,140.92,821.92,2.0
62020,7,3,5959630.0,11221247.0,1883.0,14.61,140.92,821.92,2.0
62020,8,3,821999.0,2451943.0,2983.0,14.61,140.92,821.92,2.0
62020,9,3,168911.0,289013.0,1711.0,14.61,140.92,821.92,2.0
72020,1,3,949434.0,7765965.0,8180.0,11.06,141.83,802.04,1.76
72020,2,3,36907.0,54190.0,1468.0,11.06,141.83,802.04,1.76
72020,3,3,22363.0,26375.0,1179.0,11.06,141.83,802.04,1.76
72020,5,3,741785.0,4150697.0,5596.0,11.06,141.83,802.04,1.76
72020,7,3,5960469.0,11224010.0,1883.0,11.06,141.83,802.04,1.76
72020,8,3,924038.0,2861299.0,3097.0,11.06,141.83,802.04,1.76
72020,9,3,168961.0,289238.0,1712.0,11.06,141.83,802.04,1.76
82020,1,3,949434.0,7765965.0,8180.0,14.02,75.25,911.2,2.13
82020,2,3,36907.0,54190.0,1468.0,14.02,75.25,911.2,2.13
82020,3,3,22363.0,26375.0,1179.0,14.02,75.25,911.2,2.13
82020,5,3,741785.0,4150697.0,5596.0,14.02,75.25,911.2,2.13
82020,7,3,5960469.0,11224010.0,1883.0,14.02,75.25,911.2,2.13
82020,8,3,924038.0,2861299.0,3097.0,14.02,75.25,911.2,2.13
82020,9,3,168961.0,289238.0,1712.0,14.02,75.25,911.2,2.13
92020,1,3,949434.0,7765965.0,8180.0,14.28,104.47,865.35,2.05
92020,2,3,36907.0,54172.0,1468.0,14.28,104.47,865.35,2.05
92020,3,3,22363.0,26335.0,1178.0,14.28,104.47,865.35,2.05
92020,5,3,741785.0,4151507.0,5597.0,14.28,104.47,865.35,2.05
92020,7,3,5960469.0,11215370.0,1882.0,14.28,104.47,865.35,2.05
92020,8,3,934279.0,2528905.0,2707.0,14.28,104.47,865.35,2.05
92020,9,3,168961.0,289238.0,1712.0,14.28,104.47,865.35,2.05
102020,1,3,949670.0,7773220.0,8185.0,15.32,53.71,796.1,2.02
102020,2,3,36907.0,54797.0,1485.0,15.32,53.71,796.1,2.02
102020,3,3,22363.0,26336.0,1178.0,15.32,53.71,796.1,2.02
102020,5,3,741785.0,4208693.0,5674.0,15.32,53.71,796.1,2.02
102020,7,3,5959469.0,11289663.0,1894.0,15.32,53.71,796.1,2.02
102020,8,3,950655.0,2300543.0,2420.0,15.32,53.71,796.1,2.02
102020,9,3,168961.0,288013.0,1705.0,15.32,53.71,796.1,2.02
112020,1,3,949670.0,7773220.0,8185.0,16.6,63.62,771.86,1.87
112020,2,3,36907.0,54797.0,1485.0,16.6,63.62,771.86,1.87
112020,3,3,22363.0,26336.0,1178.0,16.6,63.62,771.86,1.87
112020,5,3,741785.0,4208693.0,5674.0,16.6,63.62,771.86,1.87
112020,7,3,5959469.0,11289663.0,1894.0,16.6,63.62,771.86,1.87
112020,8,3,950655.0,2300543.0,2420.0,16.6,63.62,771.86,1.87
112020,9,3,168961.0,288013.0,1705.0,16.6,63.62,771.86,1.87
122020,1,3,949613.0,7768085.0,8180.0,19.25,92.02,837.53,1.91
122020,2,3,36907.0,54797.0,1485.0,19.25,92.02,837.53,1.91
122020,3,3,22363.0,26337.0,1178.0,19.25,92.02,837.53,1.91
122020,5,3,741785.0,4208693.0,5674.0,19.25,92.02,837.53,1.91
122020,7,3,5959469.0,11295193.0,1895.0,19.25,92.02,837.53,1.91
122020,8,3,953382.0,2104160.0,2207.0,19.25,92.02,837.53,1.91
122020,9,3,166315.0,288497.0,1735.0,19.25,92.02,837.53,1.91
12021,1,3,963661.0,7619984.0,7907.0,21.46,128.32,904.84,2.09
12021,2,3,36883.0,58454.0,1585.0,21.46,128.32,904.84,2.09
12021,3,3,22017.0,31519.0,1432.0,21.46,128.32,904.84,2.09
12021,5,3,788212.0,4585604.0,5818.0,21.46,128.32,904.84,2.09
12021,7,3,6075058.0,19421238.0,3197.0,21.46,128.32,904.84,2.09
12021,8,3,924038.0,2639977.0,2857.0,21.46,128.32,904.84,2.09
12021,9,3,163949.0,343314.0,2094.0,21.46,128.32,904.84,2.09
22021,1,3,955867.0,7606694.0,7958.0,21.03,85.19,903.89,1.74
22021,2,3,37044.0,59987.0,1619.0,21.03,85.19,903.89,1.74
22021,3,3,21485.0,32061.0,1492.0,21.03,85.19,903.89,1.74
22021,5,3,781927.0,4435388.0,5672.0,21.03,85.19,903.89,1.74
22021,7,3,6087229.0,19514310.0,3206.0,21.03,85.19,903.89,1.74
22021,8,3,930045.0,2629595.0,2827.0,21.03,85.19,903.89,1.74
22021,9,3,163910.0,349318.0,2131.0,21.03,85.19,903.89,1.74
32021,1,3,950106.0,7706548.0,8111.0,19.61,108.75,905.14,1.76
32021,2,3,35943.0,54650.0,1520.0,19.61,108.75,905.14,1.76
32021,3,3,24035.0,37571.0,1563.0,19.61,108.75,905.14,1.76
32021,5,3,781100.0,4429108.0,5670.0,19.61,108.75,905.14,1.76
32021,7,3,6091873.0,19649811.0,3226.0,19.61,108.75,905.14,1.76
32021,8,3,914455.0,2569054.0,2809.0,19.61,108.75,905.14,1.76
32021,9,3,163899.0,347955.0,2123.0,19.61,108.75,905.14,1.76
42021,1,3,950106.0,7706548.0,8111.0,17.21,41.63,844.97,1.78
42021,2,3,35943.0,54650.0,1520.0,17.21,41.63,844.97,1.78
42021,3,3,24035.0,37571.0,1563.0,17.21,41.63,844.97,1.78
42021,5,3,781100.0,4429108.0,5670.0,17.21,41.63,844.97,1.78
42021,7,3,6091873.0,19649811.0,3226.0,17.21,41.63,844.97,1.78
42021,8,3,914455.0,2569054.0,2809.0,17.21,41.63,844.97,1.78
42021,9,3,163899.0,347955.0,2123.0,17.21,41.63,844.97,1.78
52021,1,3,949867.0,7970168.0,8391.0,12.09,116.54,800.54,1.4
52021,2,3,36110.0,54265.0,1503.0,12.09,116.54,800.54,1.4
52021,3,3,24317.0,36528.0,1502.0,12.09,116.54,800.54,1.4
52021,5,3,775277.0,4351288.0,5613.0,12.09,116.54,800.54,1.4
52021,7,3,6095677.0,20259588.0,3324.0,12.09,116.54,800.54,1.4
52021,8,3,1021353.0,3064586.0,3001.0,12.09,116.54,800.54,1.4
52021,9,3,163898.0,348059.0,2124.0,12.09,116.54,800.54,1.4
62021,1,3,949867.0,7970168.0,8391.0,11.03,101.53,822.37,1.58
62021,2,3,36110.0,54265.0,1503.0,11.03,101.53,822.37,1.58
62021,3,3,24317.0,36528.0,1502.0,11.03,101.53,822.37,1.58
62021,5,3,775277.0,4351288.0,5613.0,11.03,101.53,822.37,1.58
62021,7,3,6095677.0,20259588.0,3324.0,11.03,101.53,822.37,1.58
62021,8,3,1021353.0,3064586.0,3001.0,11.03,101.53,822.37,1.58
62021,9,3,163898.0,348059.0,2124.0,11.03,101.53,822.37,1.58
72021,1,3,948573.0,8254155.0,8702.0,10.14,31.71,755.86,1.39
72021,2,3,36110.0,54319.0,1504.0,10.14,31.71,755.86,1.39
72021,3,3,24533.0,35826.0,1460.0,10.14,31.71,755.86,1.39
72021,5,3,776277.0,4391760.0,5657.0,10.14,31.71,755.86,1.39
72021,7,3,6107208.0,20401342.0,3341.0,10.14,31.71,755.86,1.39
72021,8,3,1127077.0,3411714.0,3027.0,10.14,31.71,755.86,1.39
72021,9,3,162457.0,344729.0,2122.0,10.14,31.71,755.86,1.39
82021,1,3,948573.0,8254155.0,8702.0,12.6,61.4,754.05,1.55
82021,2,3,36110.0,54319.0,1504.0,12.6,61.4,754.05,1.55
82021,3,3,24533.0,35826.0,1460.0,12.6,61.4,754.05,1.55
82021,5,3,776277.0,4391760.0,5657.0,12.6,61.4,754.05,1.55
82021,7,3,6107208.0,20401342.0,3341.0,12.6,61.4,754.05,1.55
82021,8,3,1127077.0,3411714.0,3027.0,12.6,61.4,754.05,1.55
82021,9,3,162457.0,344729.0,2122.0,12.6,61.4,754.05,1.55
92021,1,3,948573.0,8254155.0,8702.0,14.28,113.87,709.86,1.71
92021,2,3,36110.0,54319.0,1504.0,14.28,113.87,709.86,1.71
92021,3,3,24533.0,35826.0,1460.0,14.28,113.87,709.86,1.71
92021,5,3,776277.0,4379894.0,5642.0,14.28,113.87,709.86,1.71
92021,7,3,6107208.0,20419562.0,3344.0,14.28,113.87,709.86,1.71
92021,8,3,1171062.0,3580843.0,3058.0,14.28,113.87,709.86,1.71
92021,9,3,162564.0,345595.0,2126.0,14.28,113.87,709.86,1.71
102021,1,3,949073.0,8258255.0,8701.0,15.34,77.24,754.36,1.76
102021,2,3,36110.0,54319.0,1504.0,15.34,77.24,754.36,1.76
102021,3,3,24290.0,35389.0,1457.0,15.34,77.24,754.36,1.76
102021,5,3,776277.0,4379651.0,5642.0,15.34,77.24,754.36,1.76
102021,7,3,6107258.0,20419712.0,3344.0,15.34,77.24,754.36,1.76
102021,8,3,1194903.0,3558191.0,2978.0,15.34,77.24,754.36,1.76
102021,9,3,159717.0,344496.0,2157.0,15.34,77.24,754.36,1.76
112021,1,3,949073.0,8258255.0,8701.0,17.0,46.59,748.39,1.84
112021,2,3,36110.0,54319.0,1504.0,17.0,46.59,748.39,1.84
112021,3,3,24290.0,35389.0,1457.0,17.0,46.59,748.39,1.84
112021,5,3,776277.0,4379651.0,5642.0,17.0,46.59,748.39,1.84
112021,7,3,6107258.0,20419712.0,3344.0,17.0,46.59,748.39,1.84
112021,8,3,1194903.0,3558191.0,2978.0,17.0,46.59,748.39,1.84
112021,9,3,159717.0,344496.0,2157.0,17.0,46.59,748.39,1.84
122021,1,3,949611.0,8295840.0,8736.0,20.38,38.78,861.39,2.18
122021,2,3,36080.0,54247.0,1504.0,20.38,38.78,861.39,2.18
122021,3,3,24290.0,35389.0,1457.0,20.38,38.78,861.39,2.18
122021,5,3,776082.0,4391398.0,5658.0,20.38,38.78,861.39,2.18
122021,7,3,6107558.0,20421119.0,3344.0,20.38,38.78,861.39,2.18
122021,8,3,1228978.0,3545796.0,2885.0,20.38,38.78,861.39,2.18
122021,9,3,159717.0,344496.0,2157.0,20.38,38.78,861.39,2.18
12022,1,3,953022.0,7816015.0,8201.0,22.42,78.29,861.56,2.07
12022,2,3,33579.0,61583.0,1834.0,22.42,78.29,861.56,2.07
12022,3,3,24478.0,38324.0,1566.0,22.42,78.29,861.56,2.07
12022,5,3,816921.0,5527212.0,6766.0,22.42,78.29,861.56,2.07
12022,7,3,6362434.0,21071023.0,3312.0,22.42,78.29,861.56,2.07
12022,8,3,1127077.0,2885317.0,2560.0,22.42,78.29,861.56,2.07
12022,9,3,151222.0,327358.0,2165.0,22.42,78.29,861.56,2.07
22022,1,3,933447.0,7471177.0,8004.0,19.91,70.23,818.72,1.65
22022,2,3,32644.0,47971.0,1470.0,19.91,70.23,818.72,1.65
22022,3,3,24602.0,37811.0,1537.0,19.91,70.23,818.72,1.65
22022,5,3,798357.0,3856406.0,4830.0,19.91,70.23,818.72,1.65
22022,7,3,6334353.0,13105770.0,2069.0,19.91,70.23,818.72,1.65
22022,8,3,1142799.0,2873980.0,2515.0,19.91,70.23,818.72,1.65
22022,9,3,150702.0,310917.0,2063.0,19.91,70.23,818.72,1.65
32022,1,3,939121.0,7417818.0,7899.0,17.11,141.05,799.13,1.65
32022,2,3,31926.0,42601.0,1334.0,17.11,141.05,799.13,1.65
32022,3,3,26961.0,39704.0,1473.0,17.11,141.05,799.13,1.65
32022,5,3,775571.0,3024976.0,3900.0,17.11,141.05,799.13,1.65
32022,7,3,6278846.0,9495492.0,1512.0,17.11,141.05,799.13,1.65
32022,8,3,1143618.0,2887549.0,2525.0,17.11,141.05,799.13,1.65
32022,9,3,150032.0,292971.0,1953.0,17.11,141.05,799.13,1.65
42022,1,3,939121.0,7417818.0,7899.0,15.27,136.46,800.58,1.54
42022,2,3,31926.0,42601.0,1334.0,15.27,136.46,800.58,1.54
42022,3,3,26961.0,39704.0,1473.0,15.27,136.46,800.58,1.54
42022,5,3,775571.0,3024976.0,3900.0,15.27,136.46,800.58,1.54
42022,7,3,6278846.0,9495492.0,1512.0,15.27,136.46,800.58,1.54
42022,8,3,1143618.0,2887549.0,2525.0,15.27,136.46,800.58,1.54
42022,9,3,150032.0,292971.0,1953.0,15.27,136.46,800.58,1.54
52022,1,3,935445.0,7436447.0,7950.0,11.29,111.71,735.38,1.44
52022,2,3,31804.0,42188.0,1326.0,11.29,111.71,735.38,1.44
52022,3,3,28978.0,43956.0,1517.0,11.29,111.71,735.38,1.44
52022,5,3,774662.0,2983639.0,3852.0,11.29,111.71,735.38,1.44
52022,7,3,6227383.0,9163740.0,1472.0,11.29,111.71,735.38,1.44
52022,8,3,1275791.0,3802775.0,2981.0,11.29,111.71,735.38,1.44
52022,9,3,149401.0,292106.0,1955.0,11.29,111.71,735.38,1.44
62022,1,3,935445.0,7436447.0,7950.0,9.17,109.18,752.22,1.37
62022,2,3,31804.0,42188.0,1326.0,9.17,109.18,752.22,1.37
62022,3,3,28978.0,43956.0,1517.0,9.17,109.18,752.22,1.37
62022,5,3,774662.0,2983639.0,3852.0,9.17,109.18,752.22,1.37
62022,7,3,6227383.0,9163740.0,1472.0,9.17,109.18,752.22,1.37
62022,8,3,1275791.0,3802775.0,2981.0,9.17,109.18,752.22,1.37
62022,9,3,149401.0,292106.0,1955.0,9.17,109.18,752.22,1.37
72022,1,3,934380.0,7478711.0,8004.0,13.49,90.0,843.09,2.13
72022,2,3,31800.0,40750.0,1281.0,13.49,90.0,843.09,2.13
72022,3,3,30077.0,44685.0,1486.0,13.49,90.0,843.09,2.13
72022,5,3,772591.0,3005494.0,3890.0,13.49,90.0,843.09,2.13
72022,7,3,6215638.0,9326531.0,1500.0,13.49,90.0,843.09,2.13
72022,8,3,1463754.0,4573993.0,3125.0,13.49,90.0,843.09,2.13
72022,9,3,149409.0,292874.0,1960.0,13.49,90.0,843.09,2.13
82022,1,3,934380.0,7478711.0,8004.0,12.28,82.08,846.53,2.04
82022,2,3,31800.0,40750.0,1281.0,12.28,82.08,846.53,2.04
82022,3,3,30077.0,44685.0,1486.0,12.28,82.08,846.53,2.04
82022,5,3,772591.0,3005494.0,3890.0,12.28,82.08,846.53,2.04
82022,7,3,6215638.0,9326531.0,1500.0,12.28,82.08,846.53,2.04
82022,8,3,1463754.0,4573993.0,3125.0,12.28,82.08,846.53,2.04
82022,9,3,149409.0,292874.0,1960.0,12.28,82.08,846.53,2.04
92022,1,3,934380.0,7478711.0,8004.0,13.2,55.26,867.92,2.15
92022,2,3,31800.0,40750.0,1281.0,13.2,55.26,867.92,2.15
92022,3,3,30077.0,44745.0,1488.0,13.2,55.26,867.92,2.15
92022,5,3,772591.0,3001734.0,3885.0,13.2,55.26,867.92,2.15
92022,7,3,6215638.0,9341831.0,1503.0,13.2,55.26,867.92,2.15
92022,8,3,1464449.0,4614920.0,3151.0,13.2,55.26,867.92,2.15
92022,9,3,149407.0,292878.0,1960.0,13.2,55.26,867.92,2.15
102022,1,3,931934.0,7493127.0,8040.0,16.47,111.61,930.76,2.43
102022,2,3,31800.0,40750.0,1281.0,16.47,111.61,930.76,2.43
102022,3,3,30057.0,44700.0,1487.0,16.47,111.61,930.76,2.43
102022,5,3,772541.0,3000740.0,3884.0,16.47,111.61,930.76,2.43
102022,7,3,6215638.0,9341148.0,1503.0,16.47,111.61,930.76,2.43
102022,8,3,1497186.0,4807068.0,3211.0,16.47,111.61,930.76,2.43
102022,9,3,149149.0,294029.0,1971.0,16.47,111.61,930.76,2.43
112022,1,3,931934.0,7493127.0,8040.0,19.42,61.5,929.47,2.43
112022,2,3,31800.0,40750.0,1281.0,19.42,61.5,929.47,2.43
112022,3,3,30057.0,44700.0,1487.0,19.42,61.5,929.47,2.43
112022,5,3,772541.0,3000740.0,3884.0,19.42,61.5,929.47,2.43
112022,7,3,6215638.0,9341148.0,1503.0,19.42,61.5,929.47,2.43
112022,8,3,1497186.0,4807068.0,3211.0,19.42,61.5,929.47,2.43
112022,9,3,149149.0,294029.0,1971.0,19.42,61.5,929.47,2.43
122022,1,3,931381.0,7488433.0,8040.0,22.05,71.96,930.37,2.52
122022,2,3,31780.0,40740.0,1282.0,22.05,71.96,930.37,2.52
122022,3,3,30077.0,44617.0,1483.0,22.05,71.96,930.37,2.52
122022,5,3,772541.0,3000740.0,3884.0,22.05,71.96,930.37,2.52
122022,7,3,6215638.0,9341148.0,1503.0,22.05,71.96,930.37,2.52
122022,8,3,1528992.0,5288030.0,3459.0,22.05,71.96,930.37,2.52
122022,9,3,149149.0,294029.0,1971.0,22.05,71.96,930.37,2.52
12023,1,3,868033.0,7108592.0,8189.0,23.44,67.33,930.8,2.21
12023,2,3,28680.0,47123.0,1643.0,23.44,67.33,930.8,2.21
12023,3,3,27373.0,41995.0,1534.0,23.44,67.33,930.8,2.21
12023,5,3,840704.0,5830607.0,6935.0,23.44,67.33,930.8,2.21
12023,7,3,6628647.0,21256537.0,3207.0,23.44,67.33,930.8,2.21
12023,8,3,1463754.0,4078019.0,2786.0,23.44,67.33,930.8,2.21
12023,9,3,147792.0,314438.0,2128.0,23.44,67.33,930.8,2.21
22023,1,3,844347.0,6828316.0,8087.0,22.16,83.08,909.09,2.11
22023,2,3,28330.0,44461.0,1569.0,22.16,83.08,909.09,2.11
22023,3,3,25634.0,40223.0,1569.0,22.16,83.08,909.09,2.11
22023,5,3,833433.0,5048848.0,6058.0,22.16,83.08,909.09,2.11
22023,7,3,6618511.0,18252592.0,2758.0,22.16,83.08,909.09,2.11
22023,8,3,1461854.0,4060499.0,2778.0,22.16,83.08,909.09,2.11
22023,9,3,148429.0,304600.0,2052.0,22.16,83.08,909.09,2.11
32023,1,3,833836.0,6656454.0,7983.0,23.2,109.69,931.83,2.03
32023,2,3,28350.0,40765.0,1438.0,23.2,109.69,931.83,2.03
32023,3,3,21602.0,32963.0,1526.0,23.2,109.69,931.83,2.03
32023,5,3,820136.0,4135355.0,5042.0,23.2,109.69,931.83,2.03
32023,7,3,6615242.0,14734259.0,2227.0,23.2,109.69,931.83,2.03
32023,8,3,1461854.0,4060499.0,2778.0,23.2,109.69,931.83,2.03
32023,9,3,148334.0,290835.0,1961.0,23.2,109.69,931.83,2.03
42023,1,3,833836.0,6656454.0,7983.0,17.82,53.19,933.27,1.9
42023,2,3,28350.0,40765.0,1438.0,17.82,53.19,933.27,1.9
42023,3,3,21602.0,32963.0,1526.0,17.82,53.19,933.27,1.9
42023,5,3,820136.0,4135355.0,5042.0,17.82,53.19,933.27,1.9
42023,7,3,6615242.0,14734259.0,2227.0,17.82,53.19,933.27,1.9
42023,8,3,1461854.0,4060499.0,2778.0,17.82,53.19,933.27,1.9
42023,9,3,148334.0,290835.0,1961.0,17.82,53.19,933.27,1.9
52023,1,3,851964.0,6859735.0,8052.0,15.6,129.05,850.5,1.41
52023,2,3,28329.0,40725.0,1438.0,15.6,129.05,850.5,1.41
52023,3,3,19300.0,28709.0,1488.0,15.6,129.05,850.5,1.41
52023,5,3,817025.0,3955369.0,4841.0,15.6,129.05,850.5,1.41
52023,7,3,6653727.0,12970362.0,1949.0,15.6,129.05,850.5,1.41
52023,8,3,1500318.0,4710903.0,3140.0,15.6,129.05,850.5,1.41
52023,9,3,148113.0,290289.0,1960.0,15.6,129.05,850.5,1.41
62023,1,3,851964.0,6859735.0,8052.0,13.42,101.67,825.49,1.55
62023,2,3,28329.0,40725.0,1438.0,13.42,101.67,825.49,1.55
62023,3,3,19300.0,28709.0,1488.0,13.42,101.67,825.49,1.55
62023,5,3,817025.0,3955369.0,4841.0,13.42,101.67,825.49,1.55
62023,7,3,6653727.0,12970362.0,1949.0,13.42,101.67,825.49,1.55
62023,8,3,1500318.0,4710903.0,3140.0,13.42,101.67,825.49,1.55
62023,9,3,148113.0,290289.0,1960.0,13.42,101.67,825.49,1.55
72023,1,3,845071.0,6892329.0,8156.0,12.91,129.58,869.08,1.9
72023,2,3,28329.0,40688.0,1436.0,12.91,129.58,869.08,1.9
72023,3,3,19249.0,27899.0,1449.0,12.91,129.58,869.08,1.9
72023,5,3,816948.0,3954830.0,4841.0,12.91,129.58,869.08,1.9
72023,7,3,6646966.0,12708118.0,1912.0,12.91,129.58,869.08,1.9
72023,8,3,1499759.0,4808435.0,3206.0,12.91,129.58,869.08,1.9
72023,9,3,148110.0,290269.0,1960.0,12.91,129.58,869.08,1.9
82023,1,3,845071.0,6892329.0,8156.0,15.28,96.8,957.1,2.21
82023,2,3,28329.0,40688.0,1436.0,15.28,96.8,957.1,2.21
82023,3,3,19249.0,27899.0,1449.0,15.28,96.8,957.1,2.21
82023,5,3,816948.0,3954830.0,4841.0,15.28,96.8,957.1,2.21
82023,7,3,6646966.0,12708118.0,1912.0,15.28,96.8,957.1,2.21
82023,8,3,1499759.0,4808435.0,3206.0,15.28,96.8,957.1,2.21
82023,9,3,148110.0,290269.0,1960.0,15.28,96.8,957.1,2.21
92023,1,3,840593.0,6939953.0,8256.0,17.07,352.69,933.0,2.73
92023,2,3,28329.0,40688.0,1436.0,17.07,352.69,933.0,2.73
92023,3,3,19249.0,27899.0,1449.0,17.07,352.69,933.0,2.73
92023,5,3,816218.0,3963759.0,4856.0,17.07,352.69,933.0,2.73
92023,7,3,6636966.0,12688796.0,1912.0,17.07,352.69,933.0,2.73
92023,8,3,1495354.0,4796057.0,3207.0,17.07,352.69,933.0,2.73
92023,9,3,148150.0,298152.0,2013.0,17.07,352.69,933.0,2.73
102023,1,3,835415.0,7066687.0,8459.0,17.74,247.65,953.76,2.63
102023,2,3,28331.0,40691.0,1436.0,17.74,247.65,953.76,2.63
102023,3,3,19249.0,28016.0,1455.0,17.74,247.65,953.76,2.63
102023,5,3,816193.0,3962100.0,4854.0,17.74,247.65,953.76,2.63
102023,7,3,6637135.0,12688793.0,1912.0,17.74,247.65,953.76,2.63
102023,8,3,1500855.0,3723130.0,2481.0,17.74,247.65,953.76,2.63
102023,9,3,147927.0,298425.0,2017.0,17.74,247.65,953.76,2.63
112023,1,3,835415.0,7066687.0,8459.0,19.67,263.48,929.97,2.64
112023,2,3,28331.0,40691.0,1436.0,19.67,263.48,929.97,2.64
112023,3,3,19249.0,28016.0,1455.0,19.67,263.48,929.97,2.64
112023,5,3,816193.0,3962100.0,4854.0,19.67,263.48,929.97,2.64
112023,7,3,6637135.0,12688793.0,1912.0,19.67,263.48,929.97,2.64
112023,8,3,1500855.0,3723130.0,2481.0,19.67,263.48,929.97,2.64
112023,9,3,147927.0,298425.0,2017.0,19.67,263.48,929.97,2.64
122023,1,3,829045.0,7109123.0,8575.0,22.27,165.99,909.17,2.62
122023,2,3,28328.0,40687.0,1436.0,22.27,165.99,909.17,2.62
122023,3,3,19249.0,28016.0,1455.0,22.27,165.99,909.17,2.62
122023,5,3,815828.0,3960378.0,4854.0,22.27,165.99,909.17,2.62
122023,7,3,6639040.0,12693487.0,1912.0,22.27,165.99,909.17,2.62
122023,8,3,1496316.0,2620493.0,1751.0,22.27,165.99,909.17,2.62
122023,9,3,147824.0,298474.0,2019.0,22.27,165.99,909.17,2.62
12024,1,3,902818.0,7366139.0,8159.0,21.73,127.64,929.93,2.58
12024,2,3,27766.0,46266.0,1666.0,21.73,127.64,929.93,2.58
12024,3,3,18887.0,28059.0,1486.0,21.73,127.64,929.93,2.58
12024,5,3,824786.0,5917986.0,7175.0,21.73,127.64,929.93,2.58
12024,7,3,6716022.0,21446876.0,3193.0,21.73,127.64,929.93,2.58
12024,8,3,1499759.0,4547269.0,3032.0,21.73,127.64,929.93,2.58
12024,9,3,148398.0,293401.0,1977.0,21.73,127.64,929.93,2.58
22024,1,3,903275.0,7372768.0,8162.0,23.75,98.0,908.0,2.3
22024,2,3,27514.0,48847.0,1775.0,23.75,98.0,908.0,2.3
22024,3,3,20346.0,30194.0,1484.0,23.75,98.0,908.0,2.3
22024,5,3,815603.0,5509461.0,6755.0,23.75,98.0,908.0,2.3
22024,7,3,6691698.0,21727804.0,3247.0,23.75,98.0,908.0,2.3
22024,8,3,1497903.0,4498559.0,3003.0,23.75,98.0,908.0,2.3
22024,9,3,149024.0,287918.0,1932.0,23.75,98.0,908.0,2.3
32024,1,3,896295.0,7411565.0,8269.0,21.54,147.85,910.57,2.18
32024,2,3,27600.0,46267.0,1676.0,21.54,147.85,910.57,2.18
32024,3,3,20513.0,31724.0,1547.0,21.54,147.85,910.57,2.18
32024,5,3,810111.0,5007602.0,6181.0,21.54,147.85,910.57,2.18
32024,7,3,6698706.0,21729500.0,3244.0,21.54,147.85,910.57,2.18
32024,8,3,1498453.0,4507277.0,3008.0,21.54,147.85,910.57,2.18
32024,9,3,151234.0,290645.0,1922.0,21.54,147.85,910.57,2.18
42024,1,3,896295.0,7411565.0,8269.0,19.06,258.96,886.62,2.32
42024,2,3,27600.0,46267.0,1676.0,19.06,258.96,886.62,2.32
42024,3,3,20513.0,31724.0,1547.0,19.06,258.96,886.62,2.32
42024,5,3,810111.0,5007602.0,6181.0,19.06,258.96,886.62,2.32
42024,7,3,6698706.0,21729500.0,3244.0,19.06,258.96,886.62,2.32
42024,8,3,1498453.0,4507277.0,3008.0,19.06,258.96,886.62,2.32
42024,9,3,151234.0,290645.0,1922.0,19.06,258.96,886.62,2.32
52024,1,3,888192.0,7290719.0,8208.0,14.05,329.36,888.2,2.21
52024,2,3,27605.0,40747.0,1476.0,14.05,329.36,888.2,2.21
52024,3,3,20948.0,25119.0,1199.0,14.05,329.36,888.2,2.21
